agent,timestep,mean,variance,std_dev,q1,q3,median,mad
0,316,0.10745874067458012,0.09792301891555731,0.312926539167833,0.002835739403963089,0.03806997537612915,0.014839637279510497,0.013894782960414886
0,317,0.10729411997211476,0.09795857474330479,0.31298334579223985,0.0027811318635940553,0.037131109088659284,0.012604012340307235,0.01184227094054222
0,318,0.10652162106707692,0.09811055599042424,0.3132260461558461,0.0027739137411117555,0.03689033314585686,0.012503400444984436,0.011748936772346497
0,319,0.10572540235395234,0.0980441619426455,0.31312004398097143,0.002753540873527527,0.03698360547423363,0.012253303825855256,0.01138349324464798
0,320,0.10493990316366157,0.0980865413640627,0.3131877094715926,0.00282159261405468,0.03396100103855133,0.011648764461278915,0.010495581477880477
0,321,0.10393468077915409,0.09792200893469183,0.31292492539695815,0.004224161431193352,0.02827218472957611,0.00986659824848175,0.009158778190612794
0,322,0.10374195676607391,0.09846912239272236,0.31379790055499474,0.0035153865814208985,0.030765987187623977,0.009488775581121444,0.008802940696477888
0,323,0.10370359801066419,0.09831470914310796,0.3135517646946162,0.003237975761294365,0.03223941847681999,0.010335101932287215,0.009458693116903304
0,324,0.1034179550440361,0.09851290418847326,0.3138676539378871,0.0033991146832704545,0.0329947080463171,0.010066905245184898,0.009191066026687622
0,325,0.10717775549026248,0.09990031066897717,0.31607010404177294,0.004205287992954254,0.037585156410932546,0.01043010875582695,0.009666942805051804
0,326,0.10894806399307352,0.09985890783695965,0.31600460097435235,0.00404965914785862,0.03974714130163193,0.010379453003406525,0.009400220215320589
0,327,0.11008153663987813,0.09974590017162543,0.3158257433643202,0.004548461362719536,0.03983906060457229,0.01001470685005188,0.009287947416305542
0,328,0.11181910348699445,0.09967279194435948,0.3157099807487237,0.004530983790755273,0.04038097336888313,0.011932379007339478,0.011207741498947144
0,329,0.11859979329908148,0.09947267178169852,0.3153928847987832,0.004593842849135399,0.0668144941329956,0.01185005009174347,0.011225470900535583
0,330,0.12515859152091308,0.1014427637775156,0.318500806557088,0.004514810442924499,0.07029844522476197,0.01191793978214264,0.011294034123420716
0,331,0.13053616156920478,0.10612477232141437,0.32576797313642475,0.004498572275042534,0.05544942617416382,0.012368802726268769,0.011645095050334932
