cluster_id,agent_id,mean,std,var,q1,q3,count,cluster_size
60,0,0.02787796170429216,0.07677268446947788,0.005894045080650011,0.0014501437544822693,0.025424376130104065,2379,2379
60,1,0.029302986060982056,0.07940881238730067,0.006305759484761518,0.001446157693862915,0.02609963621944189,2379,2379
60,2,0.027795570396151537,0.07786497480526311,0.006062954301424259,0.0015953704714775085,0.025682177394628525,2379,2379
61,0,0.0293604011340814,0.0844687492313819,0.007134969596714081,0.0013021975755691528,0.02545376494526863,2418,2418
61,1,0.027110558798836313,0.0764876738639921,0.005850364253124422,0.0013150647282600403,0.024047060403972864,2418,2418
61,2,0.024234533868421938,0.06316036206697433,0.00398923133643129,0.0013835430145263672,0.02535561379045248,2418,2418
62,0,0.027642358678180178,0.0741827545791682,0.0055030810769531,0.0015034079551696777,0.026444858871400356,3246,3246
62,1,0.02702386793020587,0.07815011946167398,0.006107441171873914,0.0013819597661495209,0.025669429451227188,3246,3246
62,2,0.023905738658407727,0.06480200303616614,0.004199299597499285,0.0017127543687820435,0.02530217543244362,3246,3246
63,0,0.02868881357810015,0.07750699048167102,0.006007333573525842,0.0014273356646299362,0.025500542484223843,3140,3140
63,1,0.025362113851365768,0.07157491266482433,0.00512296812297723,0.0013533160090446472,0.025733251124620438,3140,3140
63,2,0.02732334079808158,0.07046849394893219,0.004965808639430693,0.001904590055346489,0.026942480821162462,3140,3140
64,0,0.0301865456814473,0.08386420470110484,0.007033204830148814,0.001484692096710205,0.026890050619840622,1871,1871
64,1,0.03042844468468869,0.08188046641817628,0.0067044107808580935,0.0012672320008277893,0.02735356893390417,1871,1871
64,2,0.028138124984044447,0.07686969374214749,0.0059089498160115475,0.0012535303831100464,0.026841478422284126,1871,1871
65,0,0.02789501904091225,0.08112116330033893,0.006580643135200256,0.0014077872037887573,0.02509310469031334,2729,2729
65,1,0.028273652173378586,0.07861394492193241,0.0061801523361886225,0.0017836838960647583,0.024958550930023193,2729,2729
65,2,0.029928069931314014,0.08442927455479877,0.007128302401849592,0.0015106946229934692,0.025630589574575424,2729,2729
66,0,0.026206970366028644,0.07773521889935085,0.006042764257329994,0.00119057297706604,0.025435926392674446,1577,1577
66,1,0.028108678040016127,0.07893251015274169,0.00623034115901267,0.0006902217864990234,0.0264129675924778,1577,1577
66,2,0.024947707991593515,0.06891688881025809,0.004749537563285476,0.0008390545845031738,0.026300832629203796,1577,1577
67,0,0.02715332856906437,0.07624368643505339,0.005813099721206745,0.0015446841716766357,0.024965925142169,2521,2521
67,1,0.027274282391115474,0.07371071227375763,0.005433269103904683,0.001466989517211914,0.025210388004779816,2521,2521
67,2,0.027464197670074107,0.08127298843577922,0.006605298649282302,0.0012658536434173584,0.024362310767173767,2521,2521
68,0,0.026837434686803004,0.07213176063434977,0.005202990892211132,0.0013182759284973145,0.025715773925185204,3787,3787
68,1,0.026843564573046808,0.07644955226135168,0.005844534040961143,0.0013842061161994934,0.026368895545601845,3787,3787
68,2,0.0263815492772526,0.06869760804720762,0.004719361351407765,0.0014690384268760681,0.02705504558980465,3787,3787
69,0,0.028536966197890305,0.08338236934839652,0.006952619518152414,0.0013896077871322632,0.02345579955726862,2447,2447
69,1,0.02888841466014519,0.08145387498471494,0.006634733750025571,0.0016778334975242615,0.0259358836337924,2447,2447
69,2,0.02709817871794677,0.07724536668221486,0.005966846673869829,0.0014973282814025879,0.025864895433187485,2447,2447
70,0,0.027136989184395995,0.07965554369599562,0.006345005641504667,0.000722154974937439,0.026266169268637896,1868,1868
70,1,0.026369896814091492,0.07684747001835045,0.005905533648221272,0.0008994936943054199,0.02612515864893794,1868,1868
70,2,0.026985575839113325,0.07702216020607575,0.005932413162810399,0.0007067620754241943,0.02582064224407077,1868,1868
71,0,0.02440620340124206,0.07270153960538739,0.005285513860993712,0.0012205690145492554,0.024877173826098442,2405,2405
